tree,shoot,leaf,pb.gall,pb.abort,phyllo,roll,sp4,sp5,mid.holes,excentric,spot,chomp,edge,stem.gall,tip.chew,tier,round.petiole.gall,edge.miner,tip.miner,lacy,edge.pinch
N3.17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,6,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
N3.17,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,6,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
N3.17,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,6,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
N3.17,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N3.17,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0
N3.17,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.17,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
N3.17,8,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N3.17,8,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N3.17,8,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0
N3.17,9,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N3.17,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.17,9,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.17,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.17,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.17,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.17,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.17,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N3.17,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,13,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
N3.17,13,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
N3.17,13,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
N3.17,13,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N3.17,13,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
N3.17,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,14,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
N3.17,14,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N3.17,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,14,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
N3.17,14,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N3.17,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.17,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N4.14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,1,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N4.14,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,1,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
N4.14,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
N4.14,2,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
N4.14,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
N4.14,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N4.14,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
N4.14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,4,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
N4.14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
N4.14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N4.14,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N4.14,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N4.14,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N4.14,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N4.14,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,11,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
N4.14,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N4.14,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,12,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
N4.14,12,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
N4.14,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,13,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N4.14,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N4.14,14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N4.14,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4.14,15,5,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0
N4.14,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
N4.14,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
N4.14,15,8,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
N4.14,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,1,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
N6.09,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N6.09,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N6.09,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N6.09,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N6.09,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N6.09,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,3,2,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
N6.09,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
N6.09,3,5,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
N6.09,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N6.09,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
N6.09,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N6.09,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N6.09,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N6.09,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N6.09,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
N6.09,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
N6.09,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N6.09,8,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
N6.09,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N6.09,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,10,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N6.09,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,11,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
N6.09,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N6.09,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,12,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
N6.09,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N6.09,12,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
N6.09,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,12,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N6.09,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N6.09,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,15,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N6.09,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N6.09,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6.09,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.13,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.13,1,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
N3.13,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.13,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.13,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.13,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.13,2,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N3.13,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.13,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.13,2,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
N3.13,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.13,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.13,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.13,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N3.13,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N3.13,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
N3.13,3,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
N3.13,3,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
N3.13,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N3.13,4,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
N3.13,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N3.13,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.13,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
